VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD1.z, TEXCOORD1.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
2888, 684, -0.17627,  5.84766,  3.85938,  1.00,  0.12598, -0.97638,  0.17323,  0.00, ---, ---, ---, ---,  0.85449,  4.72656,  0.64314,  0.69412,  0.85098,  0.27059, -0.99213, -0.12598,  0.03937, -1.00
2889, 690, -0.1637,  6.01563,  4.64844,  1.00,  0.01575,  0.17323,  0.98425,  0.00, ---, ---, ---, ---,  0.96777,  4.81641,  0.23922,  0.69412,  0.01569,  0.27451,  0.61417,  0.77165, -0.14961, -1.00
2890, 686, -0.18262,  5.89844,  3.84961,  1.00, -0.12598,  0.98425, -0.10236,  0.00, ---, ---, ---, ---,  0.96777,  4.72656,  0.84706,  0.69412,  0.90196,  0.27059,  0.98425,  0.11024, -0.11024, -1.00
2891, 685, -0.20654,  5.87109,  3.85547,  1.00, -0.98425, -0.13386,  0.08661,  0.00, ---, ---, ---, ---,  0.91016,  4.72656,  0.61176,  0.69804,  0.87451,  0.27059, -0.14173,  0.97638, -0.17323, -1.00
2892, 691, -0.42188,  10.49219,  0.67334,  1.00,  0.74803,  0.53543,  0.3937,  0.00, ---, ---, ---, ---,  0.7085,  2.82031,  0.75294,  0.71373,  0.24706,  0.28627, -0.48819,  0.0315,  0.87402, -1.00
2893, 692, -1.24121,  11.92188,  0.19043,  1.00, -0.44094,  0.06299,  0.88976,  0.00, ---, ---, ---, ---,  0.7666,  3.05273,  0.96863,  0.73725,  0.96471,  0.28627, -0.74803, -0.5748, -0.33071, -1.00
2894, 693, -0.50244,  10.46094,  0.70459,  1.00, -0.50394,  0.04724,  0.85827,  0.00, ---, ---, ---, ---,  0.7666,  2.82031,  0.01961,  0.72157,  0.23137,  0.28627, -0.74016, -0.54331, -0.40157, -1.00
2895, 692, -1.24121,  11.92188,  0.19043,  1.00, -0.44094,  0.06299,  0.88976,  0.00, ---, ---, ---, ---,  0.7666,  3.05273,  0.96863,  0.73725,  0.96471,  0.28627, -0.74803, -0.5748, -0.33071, -1.00
2896, 691, -0.42188,  10.49219,  0.67334,  1.00,  0.74803,  0.53543,  0.3937,  0.00, ---, ---, ---, ---,  0.7085,  2.82031,  0.75294,  0.71373,  0.24706,  0.28627, -0.48819,  0.0315,  0.87402, -1.00
2897, 694, -1.19531,  11.9375,  0.17053,  1.00,  0.70079,  0.62992,  0.34646,  0.00, ---, ---, ---, ---,  0.7085,  3.05273,  0.78431,  0.73725,  0.97255,  0.28627, -0.48819,  0.06299,  0.86614, -1.00
2898, 695, -1.25098,  11.89844,  0.14185,  1.00, -0.70079, -0.6063, -0.37795,  0.00, ---, ---, ---, ---,  0.82471,  3.05273,  0.00392,  0.74118,  0.95294,  0.28627,  0.48031,  0.00, -0.88189, -1.00
2899, 693, -0.50244,  10.46094,  0.70459,  1.00, -0.50394,  0.04724,  0.85827,  0.00, ---, ---, ---, ---,  0.7666,  2.82031,  0.01961,  0.72157,  0.23137,  0.28627, -0.74016, -0.54331, -0.40157, -1.00
2900, 692, -1.24121,  11.92188,  0.19043,  1.00, -0.44094,  0.06299,  0.88976,  0.00, ---, ---, ---, ---,  0.7666,  3.05273,  0.96863,  0.73725,  0.96471,  0.28627, -0.74803, -0.5748, -0.33071, -1.00
2901, 693, -0.50244,  10.46094,  0.70459,  1.00, -0.50394,  0.04724,  0.85827,  0.00, ---, ---, ---, ---,  0.7666,  2.82031,  0.01961,  0.72157,  0.23137,  0.28627, -0.74016, -0.54331, -0.40157, -1.00
2902, 695, -1.25098,  11.89844,  0.14185,  1.00, -0.70079, -0.6063, -0.37795,  0.00, ---, ---, ---, ---,  0.82471,  3.05273,  0.00392,  0.74118,  0.95294,  0.28627,  0.48031,  0.00, -0.88189, -1.00
2903, 696, -0.51904,  10.42188,  0.62256,  1.00, -0.76378, -0.51181, -0.40157,  0.00, ---, ---, ---, ---,  0.82471,  2.82031,  0.15294,  0.72157,  0.21176,  0.28627,  0.48819, -0.03937, -0.87402, -1.00
2904, 697, -1.20508,  11.92188,  0.12201,  1.00,  0.49606,  0.0315, -0.86614,  0.00, ---, ---, ---, ---,  0.88281,  3.05273,  0.82353,  0.73725,  0.96471,  0.28627,  0.70079,  0.58268,  0.4252, -1.00
2905, 696, -0.51904,  10.42188,  0.62256,  1.00, -0.76378, -0.51181, -0.40157,  0.00, ---, ---, ---, ---,  0.82471,  2.82031,  0.15294,  0.72157,  0.21176,  0.28627,  0.48819, -0.03937, -0.87402, -1.00
2906, 695, -1.25098,  11.89844,  0.14185,  1.00, -0.70079, -0.6063, -0.37795,  0.00, ---, ---, ---, ---,  0.82471,  3.05273,  0.00392,  0.74118,  0.95294,  0.28627,  0.48031,  0.00, -0.88189, -1.00
2907, 696, -0.51904,  10.42188,  0.62256,  1.00, -0.76378, -0.51181, -0.40157,  0.00, ---, ---, ---, ---,  0.82471,  2.82031,  0.15294,  0.72157,  0.21176,  0.28627,  0.48819, -0.03937, -0.87402, -1.00
2908, 697, -1.20508,  11.92188,  0.12201,  1.00,  0.49606,  0.0315, -0.86614,  0.00, ---, ---, ---, ---,  0.88281,  3.05273,  0.82353,  0.73725,  0.96471,  0.28627,  0.70079,  0.58268,  0.4252, -1.00
2909, 698, -0.43848,  10.45313,  0.59131,  1.00,  0.48031, -0.0315, -0.88189,  0.00, ---, ---, ---, ---,  0.88281,  2.82031,  0.01569,  0.71765,  0.22745,  0.28627,  0.74803,  0.54331,  0.38583, -1.00
2910, 699, -1.19531,  11.9375,  0.17053,  1.00,  0.70079,  0.62992,  0.34646,  0.00, ---, ---, ---, ---,  0.94092,  3.05273,  0.78431,  0.73725,  0.97255,  0.28627, -0.4252, -0.0315,  0.90551, -1.00
2911, 698, -0.43848,  10.45313,  0.59131,  1.00,  0.48031, -0.0315, -0.88189,  0.00, ---, ---, ---, ---,  0.88281,  2.82031,  0.01569,  0.71765,  0.22745,  0.28627,  0.74803,  0.54331,  0.38583, -1.00
2912, 697, -1.20508,  11.92188,  0.12201,  1.00,  0.49606,  0.0315, -0.86614,  0.00, ---, ---, ---, ---,  0.88281,  3.05273,  0.82353,  0.73725,  0.96471,  0.28627,  0.70079,  0.58268,  0.4252, -1.00
2913, 698, -0.43848,  10.45313,  0.59131,  1.00,  0.48031, -0.0315, -0.88189,  0.00, ---, ---, ---, ---,  0.88281,  2.82031,  0.01569,  0.71765,  0.22745,  0.28627,  0.74803,  0.54331,  0.38583, -1.00
2914, 699, -1.19531,  11.9375,  0.17053,  1.00,  0.70079,  0.62992,  0.34646,  0.00, ---, ---, ---, ---,  0.94092,  3.05273,  0.78431,  0.73725,  0.97255,  0.28627, -0.4252, -0.0315,  0.90551, -1.00
2915, 700, -0.42188,  10.49219,  0.67334,  1.00,  0.74803,  0.53543,  0.3937,  0.00, ---, ---, ---, ---,  0.94092,  2.82031,  0.75294,  0.71373,  0.24706,  0.28627, -0.49606,  0.03937,  0.86614, -1.00
2916, 694, -1.19531,  11.9375,  0.17053,  1.00,  0.70079,  0.62992,  0.34646,  0.00, ---, ---, ---, ---,  0.7085,  3.05273,  0.78431,  0.73725,  0.97255,  0.28627, -0.48819,  0.06299,  0.86614, -1.00
2917, 701, -1.79102,  12.54688, -0.10266,  1.00, -0.47244, -0.02362,  0.88189,  0.00, ---, ---, ---, ---,  0.7666,  3.16992,  0.16471,  0.74902,  0.27451,  0.2902, -0.68504, -0.62205, -0.37795, -1.00
2918, 692, -1.24121,  11.92188,  0.19043,  1.00, -0.44094,  0.06299,  0.88976,  0.00, ---, ---, ---, ---,  0.7666,  3.05273,  0.96863,  0.73725,  0.96471,  0.28627, -0.74803, -0.5748, -0.33071, -1.00
2919, 701, -1.79102,  12.54688, -0.10266,  1.00, -0.47244, -0.02362,  0.88189,  0.00, ---, ---, ---, ---,  0.7666,  3.16992,  0.16471,  0.74902,  0.27451,  0.2902, -0.68504, -0.62205, -0.37795, -1.00
2920, 694, -1.19531,  11.9375,  0.17053,  1.00,  0.70079,  0.62992,  0.34646,  0.00, ---, ---, ---, ---,  0.7085,  3.05273,  0.78431,  0.73725,  0.97255,  0.28627, -0.48819,  0.06299,  0.86614, -1.00
2921, 702, -1.76172,  12.5625, -0.1167,  1.00,  0.65354,  0.67717,  0.33071,  0.00, ---, ---, ---, ---,  0.7085,  3.16992,  0.04706,  0.74902,  0.28235,  0.2902, -0.47244,  0.0315,  0.88189, -1.00
2922, 703, -1.79785,  12.53125, -0.13489,  1.00, -0.67717, -0.64567, -0.3622,  0.00, ---, ---, ---, ---,  0.82471,  3.16992,  0.19216,  0.74902,  0.26667,  0.2902,  0.44882,  0.0315, -0.89764, -1.00
2923, 692, -1.24121,  11.92188,  0.19043,  1.00, -0.44094,  0.06299,  0.88976,  0.00, ---, ---, ---, ---,  0.7666,  3.05273,  0.96863,  0.73725,  0.96471,  0.28627, -0.74803, -0.5748, -0.33071, -1.00
2924, 701, -1.79102,  12.54688, -0.10266,  1.00, -0.47244, -0.02362,  0.88189,  0.00, ---, ---, ---, ---,  0.7666,  3.16992,  0.16471,  0.74902,  0.27451,  0.2902, -0.68504, -0.62205, -0.37795, -1.00
2925, 692, -1.24121,  11.92188,  0.19043,  1.00, -0.44094,  0.06299,  0.88976,  0.00, ---, ---, ---, ---,  0.7666,  3.05273,  0.96863,  0.73725,  0.96471,  0.28627, -0.74803, -0.5748, -0.33071, -1.00
2926, 703, -1.79785,  12.53125, -0.13489,  1.00, -0.67717, -0.64567, -0.3622,  0.00, ---, ---, ---, ---,  0.82471,  3.16992,  0.19216,  0.74902,  0.26667,  0.2902,  0.44882,  0.0315, -0.89764, -1.00
2927, 695, -1.25098,  11.89844,  0.14185,  1.00, -0.70079, -0.6063, -0.37795,  0.00, ---, ---, ---, ---,  0.82471,  3.05273,  0.00392,  0.74118,  0.95294,  0.28627,  0.48031,  0.00, -0.88189, -1.00
2928, 704, -1.76855,  12.54688, -0.14893,  1.00,  0.40945,  0.02362, -0.91339,  0.00, ---, ---, ---, ---,  0.88281,  3.16992,  0.07451,  0.74902,  0.27451,  0.2902,  0.70866,  0.62205,  0.33071, -1.00
2929, 695, -1.25098,  11.89844,  0.14185,  1.00, -0.70079, -0.6063, -0.37795,  0.00, ---, ---, ---, ---,  0.82471,  3.05273,  0.00392,  0.74118,  0.95294,  0.28627,  0.48031,  0.00, -0.88189, -1.00
2930, 703, -1.79785,  12.53125, -0.13489,  1.00, -0.67717, -0.64567, -0.3622,  0.00, ---, ---, ---, ---,  0.82471,  3.16992,  0.19216,  0.74902,  0.26667,  0.2902,  0.44882,  0.0315, -0.89764, -1.00
2931, 695, -1.25098,  11.89844,  0.14185,  1.00, -0.70079, -0.6063, -0.37795,  0.00, ---, ---, ---, ---,  0.82471,  3.05273,  0.00392,  0.74118,  0.95294,  0.28627,  0.48031,  0.00, -0.88189, -1.00
2932, 704, -1.76855,  12.54688, -0.14893,  1.00,  0.40945,  0.02362, -0.91339,  0.00, ---, ---, ---, ---,  0.88281,  3.16992,  0.07451,  0.74902,  0.27451,  0.2902,  0.70866,  0.62205,  0.33071, -1.00
2933, 697, -1.20508,  11.92188,  0.12201,  1.00,  0.49606,  0.0315, -0.86614,  0.00, ---, ---, ---, ---,  0.88281,  3.05273,  0.82353,  0.73725,  0.96471,  0.28627,  0.70079,  0.58268,  0.4252, -1.00
2934, 705, -1.76172,  12.5625, -0.1167,  1.00,  0.65354,  0.67717,  0.33071,  0.00, ---, ---, ---, ---,  0.94092,  3.16992,  0.04706,  0.74902,  0.28235,  0.2902, -0.38583, -0.07087,  0.92126, -1.00
2935, 697, -1.20508,  11.92188,  0.12201,  1.00,  0.49606,  0.0315, -0.86614,  0.00, ---, ---, ---, ---,  0.88281,  3.05273,  0.82353,  0.73725,  0.96471,  0.28627,  0.70079,  0.58268,  0.4252, -1.00
2936, 704, -1.76855,  12.54688, -0.14893,  1.00,  0.40945,  0.02362, -0.91339,  0.00, ---, ---, ---, ---,  0.88281,  3.16992,  0.07451,  0.74902,  0.27451,  0.2902,  0.70866,  0.62205,  0.33071, -1.00
2937, 697, -1.20508,  11.92188,  0.12201,  1.00,  0.49606,  0.0315, -0.86614,  0.00, ---, ---, ---, ---,  0.88281,  3.05273,  0.82353,  0.73725,  0.96471,  0.28627,  0.70079,  0.58268,  0.4252, -1.00
2938, 705, -1.76172,  12.5625, -0.1167,  1.00,  0.65354,  0.67717,  0.33071,  0.00, ---, ---, ---, ---,  0.94092,  3.16992,  0.04706,  0.74902,  0.28235,  0.2902, -0.38583, -0.07087,  0.92126, -1.00
2939, 699, -1.19531,  11.9375,  0.17053,  1.00,  0.70079,  0.62992,  0.34646,  0.00, ---, ---, ---, ---,  0.94092,  3.05273,  0.78431,  0.73725,  0.97255,  0.28627, -0.4252, -0.0315,  0.90551, -1.00
2940, 706, -2.28711,  13.24219, -0.33032,  1.00, -0.5748,  0.7874, -0.22835,  0.00, ---, ---, ---, ---,  0.82471,  3.28711,  0.57647,  0.75294,  0.62353,  0.2902, -0.79528, -0.46457,  0.38583, -1.00
2941, 701, -1.79102,  12.54688, -0.10266,  1.00, -0.47244, -0.02362,  0.88189,  0.00, ---, ---, ---, ---,  0.7666,  3.16992,  0.16471,  0.74902,  0.27451,  0.2902, -0.68504, -0.62205, -0.37795, -1.00
2942, 702, -1.76172,  12.5625, -0.1167,  1.00,  0.65354,  0.67717,  0.33071,  0.00, ---, ---, ---, ---,  0.7085,  3.16992,  0.04706,  0.74902,  0.28235,  0.2902, -0.47244,  0.0315,  0.88189, -1.00
2943, 707, -2.28711,  13.24219, -0.33032,  1.00, -0.5748,  0.7874, -0.22835,  0.00, ---, ---, ---, ---,  0.82471,  3.28711,  0.57647,  0.75294,  0.62353,  0.2902, -0.13386, -0.37008, -0.92126, -1.00
2944, 703, -1.79785,  12.53125, -0.13489,  1.00, -0.67717, -0.64567, -0.3622,  0.00, ---, ---, ---, ---,  0.82471,  3.16992,  0.19216,  0.74902,  0.26667,  0.2902,  0.44882,  0.0315, -0.89764, -1.00
2945, 701, -1.79102,  12.54688, -0.10266,  1.00, -0.47244, -0.02362,  0.88189,  0.00, ---, ---, ---, ---,  0.7666,  3.16992,  0.16471,  0.74902,  0.27451,  0.2902, -0.68504, -0.62205, -0.37795, -1.00
2946, 708, -2.28711,  13.24219, -0.33032,  1.00, -0.5748,  0.7874, -0.22835,  0.00, ---, ---, ---, ---,  0.82471,  3.28711,  0.57647,  0.75294,  0.62353,  0.2902,  0.79528,  0.46457, -0.3937, -1.00
2947, 704, -1.76855,  12.54688, -0.14893,  1.00,  0.40945,  0.02362, -0.91339,  0.00, ---, ---, ---, ---,  0.88281,  3.16992,  0.07451,  0.74902,  0.27451,  0.2902,  0.70866,  0.62205,  0.33071, -1.00
2948, 703, -1.79785,  12.53125, -0.13489,  1.00, -0.67717, -0.64567, -0.3622,  0.00, ---, ---, ---, ---,  0.82471,  3.16992,  0.19216,  0.74902,  0.26667,  0.2902,  0.44882,  0.0315, -0.89764, -1.00
2949, 709, -2.28711,  13.24219, -0.33032,  1.00, -0.5748,  0.7874, -0.22835,  0.00, ---, ---, ---, ---,  0.82471,  3.28711,  0.57647,  0.75294,  0.62353,  0.2902,  0.24409,  0.43307,  0.86614, -1.00
2950, 705, -1.76172,  12.5625, -0.1167,  1.00,  0.65354,  0.67717,  0.33071,  0.00, ---, ---, ---, ---,  0.94092,  3.16992,  0.04706,  0.74902,  0.28235,  0.2902, -0.38583, -0.07087,  0.92126, -1.00
2951, 704, -1.76855,  12.54688, -0.14893,  1.00,  0.40945,  0.02362, -0.91339,  0.00, ---, ---, ---, ---,  0.88281,  3.16992,  0.07451,  0.74902,  0.27451,  0.2902,  0.70866,  0.62205,  0.33071, -1.00
2952, 241,  0.86768,  5.86328,  0.29614,  1.00,  0.34646, -0.40945, -0.84252,  0.00, ---, ---, ---, ---,  0.69092,  2.26367,  0.9451,  0.22745,  0.86667,  0.27059,  0.14173, -0.86614,  0.48031, -1.00
2953, 254,  0.33911,  5.29688,  0.41626,  1.00,  0.65354, -0.71654,  0.25197,  0.00, ---, ---, ---, ---,  0.72266,  2.12891,  0.42745,  0.20784,  0.29804,  0.27059, -0.12598,  0.22835,  0.9685, -1.00
2954, 237,  0.29321,  5.42969,  0.16272,  1.00,  0.46457, -0.41732, -0.77953,  0.00, ---, ---, ---, ---,  0.69092,  2.12891,  0.69412,  0.20392,  0.43137,  0.27059,  0.29134, -0.76378,  0.58268, -1.00
2955, 256, -0.31909,  4.56641,  0.42578,  1.00,  0.66142, -0.70866,  0.25984,  0.00, ---, ---, ---, ---,  0.72266,  2.01172,  0.10588,  0.7098,  0.56863,  0.26667, -0.17323,  0.19685,  0.9685, -1.00
2956, 237,  0.29321,  5.42969,  0.16272,  1.00,  0.46457, -0.41732, -0.77953,  0.00, ---, ---, ---, ---,  0.69092,  2.12891,  0.69412,  0.20392,  0.43137,  0.27059,  0.29134, -0.76378,  0.58268, -1.00
2957, 254,  0.33911,  5.29688,  0.41626,  1.00,  0.65354, -0.71654,  0.25197,  0.00, ---, ---, ---, ---,  0.72266,  2.12891,  0.42745,  0.20784,  0.29804,  0.27059, -0.12598,  0.22835,  0.9685, -1.00
2958, 237,  0.29321,  5.42969,  0.16272,  1.00,  0.46457, -0.41732, -0.77953,  0.00, ---, ---, ---, ---,  0.69092,  2.12891,  0.69412,  0.20392,  0.43137,  0.27059,  0.29134, -0.76378,  0.58268, -1.00
2959, 256, -0.31909,  4.56641,  0.42578,  1.00,  0.66142, -0.70866,  0.25984,  0.00, ---, ---, ---, ---,  0.72266,  2.01172,  0.10588,  0.7098,  0.56863,  0.26667, -0.17323,  0.19685,  0.9685, -1.00
2960, 240, -0.38574,  4.88281,  0.09418,  1.00,  0.40945, -0.40157, -0.8189,  0.00, ---, ---, ---, ---,  0.69092,  2.01172,  0.17255,  0.71373,  0.88627,  0.26667,  0.24409, -0.8189,  0.51969, -1.00
2961, 188,  1.33008,  3.32617, -0.2998,  1.00,  0.10236,  0.25197, -0.96063,  0.00, ---, ---, ---, ---,  0.67432,  0.23389,  0.32157,  0.23922,  0.6549,  0.25882,  0.64567, -0.75591, -0.13386, -1.00
2962, 185,  0.65723,  2.75, -0.31299,  1.00,  0.3937, -0.61417, -0.68504,  0.00, ---, ---, ---, ---,  0.68945,  0.08203,  0.25882,  0.22353,  0.50196,  0.2549,  0.3937, -0.55906,  0.72441, -1.00
2963, 710,  0.55127,  3.01953, -0.41699,  1.00,  0.09449,  0.14173, -0.98425,  0.00, ---, ---, ---, ---,  0.67432,  0.08203,  0.41176,  0.21961,  0.03922,  0.25882,  0.4252, -0.89764, -0.08661, -1.00
2964, 711,  2.35547,  4.20703, -0.45239,  1.00,  0.70866,  0.55118,  0.44094,  0.00, ---, ---, ---, ---,  0.79395,  2.76758,  0.71373,  0.25098,  0.20784,  0.26667, -0.67717,  0.70079,  0.22047, -1.00
2965, 712,  2.42578,  3.87695, -0.12415,  1.00,  0.44882, -0.69291, -0.56693,  0.00, ---, ---, ---, ---,  0.76221,  2.70313,  0.8549,  0.25098,  0.75686,  0.26275,  0.62992,  0.69291, -0.35433, -1.00
2966, 713,  2.33398,  4.10547, -0.479,  1.00,  0.44882, -0.79528, -0.40945,  0.00, ---, ---, ---, ---,  0.76221,  2.76758,  0.67059,  0.25098,  0.10588,  0.26667,  0.84252,  0.52756, -0.10236, -1.00
2967, 712,  2.42578,  3.87695, -0.12415,  1.00,  0.44882, -0.69291, -0.56693,  0.00, ---, ---, ---, ---,  0.76221,  2.70313,  0.8549,  0.25098,  0.75686,  0.26275,  0.62992,  0.69291, -0.35433, -1.00
2968, 711,  2.35547,  4.20703, -0.45239,  1.00,  0.70866,  0.55118,  0.44094,  0.00, ---, ---, ---, ---,  0.79395,  2.76758,  0.71373,  0.25098,  0.20784,  0.26667, -0.67717,  0.70079,  0.22047, -1.00
2969, 714,  2.44727,  3.99414, -0.11591,  1.00,  0.91339,  0.40945, -0.00787,  0.00, ---, ---, ---, ---,  0.79395,  2.70313,  0.89804,  0.25098,  0.99216,  0.26275, -0.3937,  0.88189,  0.26772, -1.00
2970, 715,  2.25,  4.22266, -0.44019,  1.00, -0.66142,  0.70079,  0.28346,  0.00, ---, ---, ---, ---,  0.82568,  2.76758,  0.50196,  0.25098,  0.22353,  0.26667, -0.73228, -0.50394, -0.45669, -1.00
2971, 714,  2.44727,  3.99414, -0.11591,  1.00,  0.91339,  0.40945, -0.00787,  0.00, ---, ---, ---, ---,  0.79395,  2.70313,  0.89804,  0.25098,  0.99216,  0.26275, -0.3937,  0.88189,  0.26772, -1.00
2972, 711,  2.35547,  4.20703, -0.45239,  1.00,  0.70866,  0.55118,  0.44094,  0.00, ---, ---, ---, ---,  0.79395,  2.76758,  0.71373,  0.25098,  0.20784,  0.26667, -0.67717,  0.70079,  0.22047, -1.00
2973, 714,  2.44727,  3.99414, -0.11591,  1.00,  0.91339,  0.40945, -0.00787,  0.00, ---, ---, ---, ---,  0.79395,  2.70313,  0.89804,  0.25098,  0.99216,  0.26275, -0.3937,  0.88189,  0.26772, -1.00
2974, 715,  2.25,  4.22266, -0.44019,  1.00, -0.66142,  0.70079,  0.28346,  0.00, ---, ---, ---, ---,  0.82568,  2.76758,  0.50196,  0.25098,  0.22353,  0.26667, -0.73228, -0.50394, -0.45669, -1.00
2975, 716,  2.33789,  4.01172, -0.07709,  1.00, -0.51181,  0.70079,  0.49606,  0.00, ---, ---, ---, ---,  0.82568,  2.70313,  0.67843,  0.25098,  0.01176,  0.26667, -0.82677, -0.55118, -0.07874, -1.00
2976, 717,  2.23828,  4.14453, -0.51416,  1.00, -0.84252, -0.33858, -0.41732,  0.00, ---, ---, ---, ---,  0.85742,  2.76758,  0.47843,  0.25098,  0.1451,  0.26667,  0.48031, -0.82677, -0.29921, -1.00
2977, 716,  2.33789,  4.01172, -0.07709,  1.00, -0.51181,  0.70079,  0.49606,  0.00, ---, ---, ---, ---,  0.82568,  2.70313,  0.67843,  0.25098,  0.01176,  0.26667, -0.82677, -0.55118, -0.07874, -1.00
2978, 715,  2.25,  4.22266, -0.44019,  1.00, -0.66142,  0.70079,  0.28346,  0.00, ---, ---, ---, ---,  0.82568,  2.76758,  0.50196,  0.25098,  0.22353,  0.26667, -0.73228, -0.50394, -0.45669, -1.00
2979, 716,  2.33789,  4.01172, -0.07709,  1.00, -0.51181,  0.70079,  0.49606,  0.00, ---, ---, ---, ---,  0.82568,  2.70313,  0.67843,  0.25098,  0.01176,  0.26667, -0.82677, -0.55118, -0.07874, -1.00
2980, 717,  2.23828,  4.14453, -0.51416,  1.00, -0.84252, -0.33858, -0.41732,  0.00, ---, ---, ---, ---,  0.85742,  2.76758,  0.47843,  0.25098,  0.1451,  0.26667,  0.48031, -0.82677, -0.29921, -1.00
2981, 718,  2.31055,  3.90625, -0.12292,  1.00, -0.77953, -0.58268, -0.22047,  0.00, ---, ---, ---, ---,  0.85742,  2.70313,  0.62353,  0.25098,  0.81569,  0.26275,  0.62205, -0.74803, -0.22835, -1.00
2982, 719,  2.33398,  4.10547, -0.479,  1.00,  0.44882, -0.79528, -0.40945,  0.00, ---, ---, ---, ---,  0.88916,  2.76758,  0.67059,  0.25098,  0.10588,  0.26667,  0.76378,  0.10236,  0.6378, -1.00
2983, 718,  2.31055,  3.90625, -0.12292,  1.00, -0.77953, -0.58268, -0.22047,  0.00, ---, ---, ---, ---,  0.85742,  2.70313,  0.62353,  0.25098,  0.81569,  0.26275,  0.62205, -0.74803, -0.22835, -1.00
2984, 717,  2.23828,  4.14453, -0.51416,  1.00, -0.84252, -0.33858, -0.41732,  0.00, ---, ---, ---, ---,  0.85742,  2.76758,  0.47843,  0.25098,  0.1451,  0.26667,  0.48031, -0.82677, -0.29921, -1.00
2985, 718,  2.31055,  3.90625, -0.12292,  1.00, -0.77953, -0.58268, -0.22047,  0.00, ---, ---, ---, ---,  0.85742,  2.70313,  0.62353,  0.25098,  0.81569,  0.26275,  0.62205, -0.74803, -0.22835, -1.00
2986, 719,  2.33398,  4.10547, -0.479,  1.00,  0.44882, -0.79528, -0.40945,  0.00, ---, ---, ---, ---,  0.88916,  2.76758,  0.67059,  0.25098,  0.10588,  0.26667,  0.76378,  0.10236,  0.6378, -1.00
2987, 720,  2.42578,  3.87695, -0.12415,  1.00,  0.44882, -0.69291, -0.56693,  0.00, ---, ---, ---, ---,  0.88916,  2.70313,  0.8549,  0.25098,  0.75686,  0.26275,  0.88189,  0.22047,  0.4252, -1.00
2988, 713,  2.33398,  4.10547, -0.479,  1.00,  0.44882, -0.79528, -0.40945,  0.00, ---, ---, ---, ---,  0.76221,  2.76758,  0.67059,  0.25098,  0.10588,  0.26667,  0.84252,  0.52756, -0.10236, -1.00
2989, 721,  2.78516,  4.50, -1.1709,  1.00,  0.79528,  0.17323,  0.58268,  0.00, ---, ---, ---, ---,  0.79395,  2.90625,  0.57255,  0.2549,  0.50196,  0.26667, -0.3937,  0.88189,  0.26772, -1.00
2990, 711,  2.35547,  4.20703, -0.45239,  1.00,  0.70866,  0.55118,  0.44094,  0.00, ---, ---, ---, ---,  0.79395,  2.76758,  0.71373,  0.25098,  0.20784,  0.26667, -0.67717,  0.70079,  0.22047, -1.00
2991, 721,  2.78516,  4.50, -1.1709,  1.00,  0.79528,  0.17323,  0.58268,  0.00, ---, ---, ---, ---,  0.79395,  2.90625,  0.57255,  0.2549,  0.50196,  0.26667, -0.3937,  0.88189,  0.26772, -1.00
2992, 713,  2.33398,  4.10547, -0.479,  1.00,  0.44882, -0.79528, -0.40945,  0.00, ---, ---, ---, ---,  0.76221,  2.76758,  0.67059,  0.25098,  0.10588,  0.26667,  0.84252,  0.52756, -0.10236, -1.00
2993, 722,  2.76758,  4.45703, -1.18848,  1.00,  0.48031, -0.83465, -0.27559,  0.00, ---, ---, ---, ---,  0.76221,  2.90625,  0.53725,  0.2549,  0.45882,  0.26667,  0.87402,  0.43307,  0.2126, -1.00
2994, 711,  2.35547,  4.20703, -0.45239,  1.00,  0.70866,  0.55118,  0.44094,  0.00, ---, ---, ---, ---,  0.79395,  2.76758,  0.71373,  0.25098,  0.20784,  0.26667, -0.67717,  0.70079,  0.22047, -1.00
2995, 723,  2.73438,  4.51563, -1.17285,  1.00, -0.45669,  0.86614,  0.18898,  0.00, ---, ---, ---, ---,  0.82568,  2.90625,  0.47059,  0.2549,  0.51765,  0.26667, -0.73228, -0.25197, -0.62992, -1.00
2996, 715,  2.25,  4.22266, -0.44019,  1.00, -0.66142,  0.70079,  0.28346,  0.00, ---, ---, ---, ---,  0.82568,  2.76758,  0.50196,  0.25098,  0.22353,  0.26667, -0.73228, -0.50394, -0.45669, -1.00
2997, 723,  2.73438,  4.51563, -1.17285,  1.00, -0.45669,  0.86614,  0.18898,  0.00, ---, ---, ---, ---,  0.82568,  2.90625,  0.47059,  0.2549,  0.51765,  0.26667, -0.73228, -0.25197, -0.62992, -1.00
2998, 711,  2.35547,  4.20703, -0.45239,  1.00,  0.70866,  0.55118,  0.44094,  0.00, ---, ---, ---, ---,  0.79395,  2.76758,  0.71373,  0.25098,  0.20784,  0.26667, -0.67717,  0.70079,  0.22047, -1.00
2999, 721,  2.78516,  4.50, -1.1709,  1.00,  0.79528,  0.17323,  0.58268,  0.00, ---, ---, ---, ---,  0.79395,  2.90625,  0.57255,  0.2549,  0.50196,  0.26667, -0.3937,  0.88189,  0.26772, -1.00
