VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD1.z, TEXCOORD1.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
817, 435, -3.28125,  0.95215,  0.00816,  1.00,  0.17323, -0.98425,  0.06299,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66016,  0.59668,  0.56471,  0.76078,  0.61961,  0.23137, -0.14173,  0.03937,  0.99213, -1.00
818, 434, -3.30859,  0.97363,  0.43848,  1.00, -0.11024, -0.95276,  0.29134,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67432,  0.59766,  0.61961,  0.76078,  0.79216,  0.23137, -0.00787,  0.29134,  0.95276, -1.00
819, 435, -3.28125,  0.95215,  0.00816,  1.00,  0.17323, -0.98425,  0.06299,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66016,  0.59668,  0.56471,  0.76078,  0.61961,  0.23137, -0.14173,  0.03937,  0.99213, -1.00
820, 436, -2.85547,  1.09082,  0.36816,  1.00,  0.29134, -0.95276,  0.10236,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67041,  0.61279,  0.71373,  0.75686,  0.36471,  0.23529, -0.14173,  0.06299,  0.98425, -1.00
821, 434, -3.30859,  0.97363,  0.43848,  1.00, -0.11024, -0.95276,  0.29134,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67432,  0.59766,  0.61961,  0.76078,  0.79216,  0.23137, -0.00787,  0.29134,  0.95276, -1.00
822, 436, -2.85547,  1.09082,  0.36816,  1.00,  0.29134, -0.95276,  0.10236,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67041,  0.61279,  0.71373,  0.75686,  0.36471,  0.23529, -0.14173,  0.06299,  0.98425, -1.00
823, 437, -3.14063,  1.0332,  0.6377,  1.00,  0.11811, -0.96063,  0.24409,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.604,  0.28235,  0.76078,  0.13333,  0.23529, -0.11024,  0.22835,  0.9685, -1.00
824, 434, -3.30859,  0.97363,  0.43848,  1.00, -0.11024, -0.95276,  0.29134,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67432,  0.59766,  0.61961,  0.76078,  0.79216,  0.23137, -0.00787,  0.29134,  0.95276, -1.00
825, 437, -3.14063,  1.0332,  0.6377,  1.00,  0.11811, -0.96063,  0.24409,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.604,  0.28235,  0.76078,  0.13333,  0.23529, -0.11024,  0.22835,  0.9685, -1.00
826, 433, -3.71094,  1.10742,  0.34497,  1.00, -0.4252, -0.83465,  0.34646,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.58105,  0.42353,  0.76471,  0.43137,  0.23529, -0.13386,  0.43307,  0.88976, -1.00
827, 434, -3.30859,  0.97363,  0.43848,  1.00, -0.11024, -0.95276,  0.29134,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67432,  0.59766,  0.61961,  0.76078,  0.79216,  0.23137, -0.00787,  0.29134,  0.95276, -1.00
828, 437, -3.14063,  1.0332,  0.6377,  1.00,  0.11811, -0.96063,  0.24409,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.604,  0.28235,  0.76078,  0.13333,  0.23529, -0.11024,  0.22835,  0.9685, -1.00
829, 436, -2.85547,  1.09082,  0.36816,  1.00,  0.29134, -0.95276,  0.10236,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67041,  0.61279,  0.71373,  0.75686,  0.36471,  0.23529, -0.14173,  0.06299,  0.98425, -1.00
830, 438, -2.92383,  1.12207,  0.66309,  1.00,  0.35433, -0.91339,  0.1811,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.61279,  0.85098,  0.75686,  0.4902,  0.23529, -0.22047,  0.10236,  0.9685, -1.00
831, 433, -3.71094,  1.10742,  0.34497,  1.00, -0.4252, -0.83465,  0.34646,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.58105,  0.42353,  0.76471,  0.43137,  0.23529, -0.13386,  0.43307,  0.88976, -1.00
832, 437, -3.14063,  1.0332,  0.6377,  1.00,  0.11811, -0.96063,  0.24409,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.604,  0.28235,  0.76078,  0.13333,  0.23529, -0.11024,  0.22835,  0.9685, -1.00
833, 439, -3.78125,  1.27734,  0.55469,  1.00, -0.3622, -0.77953,  0.50394,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.58105,  0.56471,  0.76471,  0.1098,  0.23922, -0.25197,  0.6063,  0.75591, -1.00
834, 440, -3.58984,  1.55566, -0.97461,  1.00,  0.13386,  0.0315, -0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62598,  0.61816,  0.18039,  0.76471,  0.22353,  0.24314, -0.16535,  0.98425,  0.00787, -1.00
835, 441, -2.6543,  1.11816, -0.8667,  1.00,  0.15748,  0.07087, -0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6084,  0.58984,  0.3098,  0.75686,  0.47451,  0.23529, -0.18898,  0.98425,  0.03937, -1.00
836, 442, -3.03516,  0.94971, -0.91602,  1.00,  0.12598,  0.01575, -0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.60498,  0.60352,  0.07059,  0.76078,  0.60,  0.23137, -0.22047,  0.97638, -0.00787, -1.00
837, 440, -3.58984,  1.55566, -0.97461,  1.00,  0.13386,  0.0315, -0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62598,  0.61816,  0.18039,  0.76471,  0.22353,  0.24314, -0.16535,  0.98425,  0.00787, -1.00
838, 442, -3.03516,  0.94971, -0.91602,  1.00,  0.12598,  0.01575, -0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.60498,  0.60352,  0.07059,  0.76078,  0.60,  0.23137, -0.22047,  0.97638, -0.00787, -1.00
839, 443, -3.44922,  1.04883, -0.96582,  1.00,  0.12598,  0.01575, -0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.60498,  0.61816,  0.90196,  0.76078,  0.19608,  0.23529, -0.26772,  0.96063, -0.01575, -1.00
840, 440, -3.58984,  1.55566, -0.97461,  1.00,  0.13386,  0.0315, -0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62598,  0.61816,  0.18039,  0.76471,  0.22353,  0.24314, -0.16535,  0.98425,  0.00787, -1.00
841, 444, -3.29883,  1.62891, -0.92969,  1.00,  0.15748,  0.07087, -0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62598,  0.60889,  0.60,  0.76078,  0.51765,  0.24314, -0.09449,  0.99213,  0.06299, -1.00
842, 441, -2.6543,  1.11816, -0.8667,  1.00,  0.15748,  0.07087, -0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6084,  0.58984,  0.3098,  0.75686,  0.47451,  0.23529, -0.18898,  0.98425,  0.03937, -1.00
843, 444, -3.29883,  1.62891, -0.92969,  1.00,  0.15748,  0.07087, -0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62598,  0.60889,  0.60,  0.76078,  0.51765,  0.24314, -0.09449,  0.99213,  0.06299, -1.00
844, 445, -2.75391,  1.58594, -0.81836,  1.00,  0.2126,  0.14173, -0.9685,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62598,  0.58984,  0.5098,  0.75686,  0.3451,  0.24314, -0.20472,  0.97638,  0.10236, -1.00
845, 441, -2.6543,  1.11816, -0.8667,  1.00,  0.15748,  0.07087, -0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6084,  0.58984,  0.3098,  0.75686,  0.47451,  0.23529, -0.18898,  0.98425,  0.03937, -1.00
846, 446, -3.58984,  1.55566, -0.97461,  1.00, -0.23622,  0.9685,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68164,  0.52979,  0.18039,  0.76471,  0.22353,  0.24314,  0.17323,  0.03937, -0.98425, -1.00
847, 447, -3.83984,  1.51074,  0.56543,  1.00, -0.22835,  0.97638,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.52979,  0.68235,  0.76471,  0.04314,  0.24314,  0.1811,  0.03937, -0.98425, -1.00
848, 448, -2.85938,  1.7334, -0.43115,  1.00, -0.11811,  0.98425, -0.10236,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66797,  0.55762,  0.72157,  0.75686,  0.93725,  0.24314,  0.19685, -0.07874, -0.97638, -1.00
849, 448, -2.85938,  1.7334, -0.43115,  1.00, -0.11811,  0.98425, -0.10236,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66797,  0.55762,  0.72157,  0.75686,  0.93725,  0.24314,  0.19685, -0.07874, -0.97638, -1.00
850, 449, -3.29883,  1.62891, -0.92969,  1.00, -0.16535,  0.98425, -0.05512,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68164,  0.53955,  0.60,  0.76078,  0.51765,  0.24314,  0.2126, -0.02362, -0.97638, -1.00
851, 446, -3.58984,  1.55566, -0.97461,  1.00, -0.23622,  0.9685,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68164,  0.52979,  0.18039,  0.76471,  0.22353,  0.24314,  0.17323,  0.03937, -0.98425, -1.00
852, 450, -2.75391,  1.58594, -0.81836,  1.00,  0.14173,  0.93701, -0.32283,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68164,  0.55762,  0.5098,  0.75686,  0.3451,  0.24314,  0.24409, -0.34646, -0.90551, -1.00
853, 449, -3.29883,  1.62891, -0.92969,  1.00, -0.16535,  0.98425, -0.05512,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68164,  0.53955,  0.60,  0.76078,  0.51765,  0.24314,  0.2126, -0.02362, -0.97638, -1.00
854, 448, -2.85938,  1.7334, -0.43115,  1.00, -0.11811,  0.98425, -0.10236,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66797,  0.55762,  0.72157,  0.75686,  0.93725,  0.24314,  0.19685, -0.07874, -0.97638, -1.00
855, 448, -2.85938,  1.7334, -0.43115,  1.00, -0.11811,  0.98425, -0.10236,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66797,  0.55762,  0.72157,  0.75686,  0.93725,  0.24314,  0.19685, -0.07874, -0.97638, -1.00
856, 447, -3.83984,  1.51074,  0.56543,  1.00, -0.22835,  0.97638,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.52979,  0.68235,  0.76471,  0.04314,  0.24314,  0.1811,  0.03937, -0.98425, -1.00
857, 451, -3.07813,  1.68262,  0.67969,  1.00, -0.22047,  0.97638,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.55762,  0.15686,  0.76078,  0.73333,  0.24314,  0.19685,  0.04724, -0.97638, -1.00
858, 452, -3.44922,  1.04883, -0.96582,  1.00, -0.94488, -0.26772, -0.17323,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.57715,  0.90196,  0.76078,  0.19608,  0.23529, -0.19685,  0.04724,  0.97638, -1.00
859, 453, -3.71094,  1.10742,  0.34497,  1.00, -0.96063, -0.22835, -0.15748,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.57715,  0.42353,  0.76471,  0.43137,  0.23529, -0.1811,  0.07874,  0.97638, -1.00
860, 454, -3.58984,  1.55566, -0.97461,  1.00, -0.95276, -0.25984, -0.17323,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.5625,  0.18039,  0.76471,  0.22353,  0.24314, -0.18898,  0.0315,  0.98425, -1.00
861, 455, -3.83984,  1.51074,  0.56543,  1.00, -0.96063, -0.22835, -0.15748,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.5625,  0.68235,  0.76471,  0.04314,  0.24314, -0.19685,  0.16535,  0.9685, -1.00
862, 454, -3.58984,  1.55566, -0.97461,  1.00, -0.95276, -0.25984, -0.17323,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.5625,  0.18039,  0.76471,  0.22353,  0.24314, -0.18898,  0.0315,  0.98425, -1.00
863, 453, -3.71094,  1.10742,  0.34497,  1.00, -0.96063, -0.22835, -0.15748,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.57715,  0.42353,  0.76471,  0.43137,  0.23529, -0.1811,  0.07874,  0.97638, -1.00
864, 456, -3.78125,  1.27734,  0.55469,  1.00, -0.96063, -0.23622, -0.13386,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.57715,  0.56471,  0.76471,  0.1098,  0.23922, -0.25197,  0.6063,  0.75591, -1.00
865, 455, -3.83984,  1.51074,  0.56543,  1.00, -0.96063, -0.22835, -0.15748,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.5625,  0.68235,  0.76471,  0.04314,  0.24314, -0.19685,  0.16535,  0.9685, -1.00
866, 453, -3.71094,  1.10742,  0.34497,  1.00, -0.96063, -0.22835, -0.15748,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.57715,  0.42353,  0.76471,  0.43137,  0.23529, -0.1811,  0.07874,  0.97638, -1.00
867, 457, -3.07813,  1.68262,  0.67969,  1.00, -0.13386, -0.05512,  0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62549,  0.5376,  0.15686,  0.76078,  0.73333,  0.24314, -0.24409,  0.9685,  0.02362,  1.00
868, 458, -3.14063,  1.0332,  0.6377,  1.00, -0.12598, -0.05512,  0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.604,  0.54492,  0.28235,  0.76078,  0.13333,  0.23529, -0.25197,  0.9685,  0.02362,  1.00
869, 459, -2.92383,  1.12207,  0.66309,  1.00, -0.09449, -0.05512,  0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.604,  0.5376,  0.85098,  0.75686,  0.4902,  0.23529, -0.26772,  0.96063,  0.0315,  1.00
870, 458, -3.14063,  1.0332,  0.6377,  1.00, -0.12598, -0.05512,  0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.604,  0.54492,  0.28235,  0.76078,  0.13333,  0.23529, -0.25197,  0.9685,  0.02362,  1.00
871, 457, -3.07813,  1.68262,  0.67969,  1.00, -0.13386, -0.05512,  0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62549,  0.5376,  0.15686,  0.76078,  0.73333,  0.24314, -0.24409,  0.9685,  0.02362,  1.00
872, 460, -3.78125,  1.27734,  0.55469,  1.00, -0.13386, -0.06299,  0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.61621,  0.56543,  0.56471,  0.76471,  0.1098,  0.23922, -0.23622,  0.9685,  0.0315,  1.00
873, 460, -3.78125,  1.27734,  0.55469,  1.00, -0.13386, -0.06299,  0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.61621,  0.56543,  0.56471,  0.76471,  0.1098,  0.23922, -0.23622,  0.9685,  0.0315,  1.00
874, 457, -3.07813,  1.68262,  0.67969,  1.00, -0.13386, -0.05512,  0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62549,  0.5376,  0.15686,  0.76078,  0.73333,  0.24314, -0.24409,  0.9685,  0.02362,  1.00
875, 461, -3.83984,  1.51074,  0.56543,  1.00, -0.13386, -0.07874,  0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62549,  0.56543,  0.68235,  0.76471,  0.04314,  0.24314, -0.24409,  0.9685,  0.04724,  1.00
876, 462, -0.42773,  3.2168, -0.21692,  1.00,  0.20472, -0.02362,  0.97638,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62842,  0.51953,  0.84706,  0.71373,  0.43529,  0.25882, -0.97638, -0.00787,  0.20472, -1.00
877, 463, -1.2793,  2.73242, -0.04941,  1.00,  0.1811,  0.01575,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6665,  0.50244,  0.11765,  0.74118,  0.46667,  0.2549, -0.97638,  0.10236,  0.1811, -1.00
878, 464, -0.4187,  2.7207, -0.23157,  1.00,  0.20472, -0.02362,  0.97638,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62842,  0.50244,  0.70196,  0.71373,  0.44314,  0.2549, -0.97638,  0.01575,  0.20472, -1.00
879, 465, -0.65625,  3.25781, -0.17004,  1.00,  0.18898,  0.00787,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.63867,  0.52148,  0.25098,  0.72549,  0.51765,  0.25882, -0.98425, -0.0315,  0.18898, -1.00
880, 463, -1.2793,  2.73242, -0.04941,  1.00,  0.1811,  0.01575,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6665,  0.50244,  0.11765,  0.74118,  0.46667,  0.2549, -0.97638,  0.10236,  0.1811, -1.00
881, 462, -0.42773,  3.2168, -0.21692,  1.00,  0.20472, -0.02362,  0.97638,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62842,  0.51953,  0.84706,  0.71373,  0.43529,  0.25882, -0.97638, -0.00787,  0.20472, -1.00
882, 465, -0.65625,  3.25781, -0.17004,  1.00,  0.18898,  0.00787,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.63867,  0.52148,  0.25098,  0.72549,  0.51765,  0.25882, -0.98425, -0.0315,  0.18898, -1.00
883, 466, -1.50977,  3.35352, -0.02353,  1.00,  0.19685,  0.02362,  0.97638,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6748,  0.52686,  0.03922,  0.7451,  0.7098,  0.25882, -0.97638, -0.10236,  0.20472, -1.00
884, 463, -1.2793,  2.73242, -0.04941,  1.00,  0.1811,  0.01575,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6665,  0.50244,  0.11765,  0.74118,  0.46667,  0.2549, -0.97638,  0.10236,  0.1811, -1.00
885, 465, -0.65625,  3.25781, -0.17004,  1.00,  0.18898,  0.00787,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.63867,  0.52148,  0.25098,  0.72549,  0.51765,  0.25882, -0.98425, -0.0315,  0.18898, -1.00
886, 467, -0.74805,  3.33789, -0.15833,  1.00,  0.17323,  0.05512,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.64258,  0.52686,  0.98824,  0.72549,  0.67843,  0.25882, -0.98425,  0.02362,  0.17323, -1.00
887, 466, -1.50977,  3.35352, -0.02353,  1.00,  0.19685,  0.02362,  0.97638,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6748,  0.52686,  0.03922,  0.7451,  0.7098,  0.25882, -0.97638, -0.10236,  0.20472, -1.00
888, 466, -1.50977,  3.35352, -0.02353,  1.00,  0.19685,  0.02362,  0.97638,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6748,  0.52686,  0.03922,  0.7451,  0.7098,  0.25882, -0.97638, -0.10236,  0.20472, -1.00
889, 468, -1.5791,  2.87695,  0.00358,  1.00,  0.19685,  0.02362,  0.97638,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67969,  0.50244,  0.31765,  0.7451,  0.75686,  0.2549, -0.92913,  0.33071,  0.1811, -1.00
890, 463, -1.2793,  2.73242, -0.04941,  1.00,  0.1811,  0.01575,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6665,  0.50244,  0.11765,  0.74118,  0.46667,  0.2549, -0.97638,  0.10236,  0.1811, -1.00
891, 466, -1.50977,  3.35352, -0.02353,  1.00,  0.19685,  0.02362,  0.97638,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6748,  0.52686,  0.03922,  0.7451,  0.7098,  0.25882, -0.97638, -0.10236,  0.20472, -1.00
892, 469, -1.60059,  3.21484,  0.00579,  1.00,  0.29134,  0.01575,  0.96063,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67969,  0.52686,  0.40392,  0.7451,  0.43137,  0.25882, -0.54331, -0.8189,  0.17323, -1.00
893, 468, -1.5791,  2.87695,  0.00358,  1.00,  0.19685,  0.02362,  0.97638,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67969,  0.50244,  0.31765,  0.7451,  0.75686,  0.2549, -0.92913,  0.33071,  0.1811, -1.00
894, 470, -1.50977,  3.35352, -0.02353,  1.00,  0.01575,  1.00, -0.02362,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.61279,  0.03922,  0.7451,  0.7098,  0.25882,  0.98425, -0.02362, -0.17323, -1.00
895, 471, -0.74805,  3.33789, -0.15833,  1.00,  0.3937,  0.88189, -0.26772,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66504,  0.61279,  0.98824,  0.72549,  0.67843,  0.25882,  0.88976, -0.44094, -0.13386, -1.00
896, 472, -1.6582,  3.34766, -0.35815,  1.00, -0.14173,  0.98425, -0.11811,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.59912,  0.63529,  0.7451,  0.69804,  0.25882,  0.96063,  0.10236, -0.26772, -1.00
897, 472, -1.6582,  3.34766, -0.35815,  1.00, -0.14173,  0.98425, -0.11811,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.59912,  0.63529,  0.7451,  0.69804,  0.25882,  0.96063,  0.10236, -0.26772, -1.00
898, 471, -0.74805,  3.33789, -0.15833,  1.00,  0.3937,  0.88189, -0.26772,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66504,  0.61279,  0.98824,  0.72549,  0.67843,  0.25882,  0.88976, -0.44094, -0.13386, -1.00
899, 473, -0.98926,  3.35156, -0.48193,  1.00,  0.22047,  0.92913, -0.29921,  0.00,  1.00,  1.00,  1.00,  1.00,  0.65723,  0.59912,  0.91765,  0.73333,  0.70588,  0.25882,  0.95276, -0.26772, -0.14961, -1.00
900, 471, -0.74805,  3.33789, -0.15833,  1.00,  0.3937,  0.88189, -0.26772,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66504,  0.61279,  0.98824,  0.72549,  0.67843,  0.25882,  0.88976, -0.44094, -0.13386, -1.00
901, 474, -0.65625,  3.25781, -0.17004,  1.00,  0.29921,  0.94488, -0.11024,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67041,  0.61279,  0.25098,  0.72549,  0.51765,  0.25882,  0.94488, -0.31496, -0.11811, -1.00
902, 473, -0.98926,  3.35156, -0.48193,  1.00,  0.22047,  0.92913, -0.29921,  0.00,  1.00,  1.00,  1.00,  1.00,  0.65723,  0.59912,  0.91765,  0.73333,  0.70588,  0.25882,  0.95276, -0.26772, -0.14961, -1.00
903, 475, -1.47754,  3.34375, -0.59375,  1.00, -0.1811,  0.92126, -0.34646,  0.00,  1.00,  1.00,  1.00,  1.00,  0.63721,  0.5918,  0.91373,  0.74118,  0.6902,  0.25882,  0.94488,  0.07087, -0.31496, -1.00
904, 472, -1.6582,  3.34766, -0.35815,  1.00, -0.14173,  0.98425, -0.11811,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.59912,  0.63529,  0.7451,  0.69804,  0.25882,  0.96063,  0.10236, -0.26772, -1.00
905, 473, -0.98926,  3.35156, -0.48193,  1.00,  0.22047,  0.92913, -0.29921,  0.00,  1.00,  1.00,  1.00,  1.00,  0.65723,  0.59912,  0.91765,  0.73333,  0.70588,  0.25882,  0.95276, -0.26772, -0.14961, -1.00
906, 475, -1.47754,  3.34375, -0.59375,  1.00, -0.1811,  0.92126, -0.34646,  0.00,  1.00,  1.00,  1.00,  1.00,  0.63721,  0.5918,  0.91373,  0.74118,  0.6902,  0.25882,  0.94488,  0.07087, -0.31496, -1.00
907, 476, -1.70508,  3.18164, -0.68018,  1.00, -0.37008,  0.70079, -0.6063,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.58105,  0.82353,  0.7451,  0.36471,  0.25882,  0.90551,  0.14173, -0.3937, -1.00
908, 472, -1.6582,  3.34766, -0.35815,  1.00, -0.14173,  0.98425, -0.11811,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.59912,  0.63529,  0.7451,  0.69804,  0.25882,  0.96063,  0.10236, -0.26772, -1.00
909, 475, -1.47754,  3.34375, -0.59375,  1.00, -0.1811,  0.92126, -0.34646,  0.00,  1.00,  1.00,  1.00,  1.00,  0.63721,  0.5918,  0.91373,  0.74118,  0.6902,  0.25882,  0.94488,  0.07087, -0.31496, -1.00
910, 477, -1.21387,  3.28711, -0.76807,  1.00, -0.04724,  0.66929, -0.74016,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.85882,  0.73725,  0.57647,  0.25882,  0.97638, -0.12598, -0.1811, -1.00
911, 476, -1.70508,  3.18164, -0.68018,  1.00, -0.37008,  0.70079, -0.6063,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.58105,  0.82353,  0.7451,  0.36471,  0.25882,  0.90551,  0.14173, -0.3937, -1.00
912, 478, -0.68945,  3.07031, -0.87207,  1.00,  0.38583,  0.69291, -0.61417,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.58105,  0.51765,  0.72549,  0.14118,  0.25882,  0.86614, -0.49606, -0.01575, -1.00
913, 476, -1.70508,  3.18164, -0.68018,  1.00, -0.37008,  0.70079, -0.6063,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.58105,  0.82353,  0.7451,  0.36471,  0.25882,  0.90551,  0.14173, -0.3937, -1.00
914, 477, -1.21387,  3.28711, -0.76807,  1.00, -0.04724,  0.66929, -0.74016,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.85882,  0.73725,  0.57647,  0.25882,  0.97638, -0.12598, -0.1811, -1.00
915, 478, -0.68945,  3.07031, -0.87207,  1.00,  0.38583,  0.69291, -0.61417,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.58105,  0.51765,  0.72549,  0.14118,  0.25882,  0.86614, -0.49606, -0.01575, -1.00
916, 477, -1.21387,  3.28711, -0.76807,  1.00, -0.04724,  0.66929, -0.74016,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.85882,  0.73725,  0.57647,  0.25882,  0.97638, -0.12598, -0.1811, -1.00
917, 479, -0.60938,  3.26172, -0.56738,  1.00,  0.32283,  0.88976, -0.33071,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67432,  0.59766,  0.87843,  0.72157,  0.52549,  0.25882,  0.94488, -0.31496,  0.07087, -1.00
918, 480, -0.94336,  3.28906, -0.55273,  1.00,  0.18898,  0.95276, -0.23622,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66016,  0.59668,  0.54902,  0.73333,  0.58039,  0.25882,  0.9685, -0.22835, -0.12598, -1.00
919, 474, -0.65625,  3.25781, -0.17004,  1.00,  0.29921,  0.94488, -0.11024,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67041,  0.61279,  0.25098,  0.72549,  0.51765,  0.25882,  0.94488, -0.31496, -0.11811, -1.00
920, 479, -0.60938,  3.26172, -0.56738,  1.00,  0.32283,  0.88976, -0.33071,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67432,  0.59766,  0.87843,  0.72157,  0.52549,  0.25882,  0.94488, -0.31496,  0.07087, -1.00
921, 477, -1.21387,  3.28711, -0.76807,  1.00, -0.04724,  0.66929, -0.74016,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.85882,  0.73725,  0.57647,  0.25882,  0.97638, -0.12598, -0.1811, -1.00
922, 480, -0.94336,  3.28906, -0.55273,  1.00,  0.18898,  0.95276, -0.23622,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66016,  0.59668,  0.54902,  0.73333,  0.58039,  0.25882,  0.9685, -0.22835, -0.12598, -1.00
