VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD1.z, TEXCOORD1.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
2255, 539, -0.52881, -0.0885, -0.60938,  1.00, -0.70079,  0.37008, -0.61417,  0.00, ---, ---, ---, ---,  0.48486,  1.00879,  0.23137,  0.72157,  0.66667,  0.67843,  1.00,  0.00,  0.00,  0.00
2256, 540, -0.08789, -0.0885,  1.04395,  1.00, -0.47244,  0.45669,  0.75591,  0.00, ---, ---, ---, ---,  0.27661,  1.0127,  0.62745,  0.67843,  0.66667,  0.67843,  1.00,  0.00,  0.00,  0.00
2257, 507,  0.05142,  0.46436,  0.78857,  1.00, -0.29921,  0.53543,  0.7874,  0.00, ---, ---, ---, ---,  0.31738,  1.0625,  0.58431,  0.16471,  0.43137,  0.21569,  1.00,  0.00,  0.00,  0.00
2258, 536, -0.22314, -0.0885,  0.84375,  1.00, -0.54331,  0.34646,  0.76378,  0.00, ---, ---, ---, ---,  0.3125,  1.01758,  0.14118,  0.70196,  0.66667,  0.67843,  1.00,  0.00,  0.00,  0.00
2259, 540, -0.08789, -0.0885,  1.04395,  1.00, -0.47244,  0.45669,  0.75591,  0.00, ---, ---, ---, ---,  0.27661,  1.0127,  0.62745,  0.67843,  0.66667,  0.67843,  1.00,  0.00,  0.00,  0.00
2260, 505,  0.63525,  0.36353,  0.94287,  1.00,  0.15748,  0.51181,  0.84252,  0.00, ---, ---, ---, ---,  0.23926,  1.06738,  0.08235,  0.22353,  0.81961,  0.20784,  1.00,  0.00,  0.00,  0.00
2261, 507,  0.05142,  0.46436,  0.78857,  1.00, -0.29921,  0.53543,  0.7874,  0.00, ---, ---, ---, ---,  0.31738,  1.0625,  0.58431,  0.16471,  0.43137,  0.21569,  1.00,  0.00,  0.00,  0.00
2262, 505,  0.63525,  0.36353,  0.94287,  1.00,  0.15748,  0.51181,  0.84252,  0.00, ---, ---, ---, ---,  0.23926,  1.06738,  0.08235,  0.22353,  0.81961,  0.20784,  1.00,  0.00,  0.00,  0.00
2263, 540, -0.08789, -0.0885,  1.04395,  1.00, -0.47244,  0.45669,  0.75591,  0.00, ---, ---, ---, ---,  0.27661,  1.0127,  0.62745,  0.67843,  0.66667,  0.67843,  1.00,  0.00,  0.00,  0.00
2264, 504,  0.78125, -0.0885,  1.15137,  1.00,  0.24409,  0.46457,  0.85039,  0.00, ---, ---, ---, ---,  0.20911,  1.00879,  0.25098,  0.22745,  0.66667,  0.67843,  1.00,  0.00,  0.00,  0.00
2265, 541,  0.83252,  4.15625, -1.35938,  1.00, -0.5748, -0.44094, -0.68504,  0.00, ---, ---, ---, ---,  0.67969,  0.3418,  0.66275,  0.22745,  0.15686,  0.26667,  1.00,  0.00,  0.00,  0.00
2266, 542,  0.75684,  3.73633, -0.58447,  1.00, -0.99213,  0.00787,  0.14173,  0.00, ---, ---, ---, ---,  0.50879,  0.00742,  0.0549,  0.22745,  0.47451,  0.26275,  1.00,  0.00,  0.00,  0.00
2267, 543,  0.67627,  4.23828, -0.8999,  1.00, -0.9685, -0.1811,  0.14961,  0.00, ---, ---, ---, ---,  0.50879,  0.3418,  0.41176,  0.22353,  0.23922,  0.26667,  1.00,  0.00,  0.00,  0.00
2268, 542,  0.75684,  3.73633, -0.58447,  1.00, -0.99213,  0.00787,  0.14173,  0.00, ---, ---, ---, ---,  0.50879,  0.00742,  0.0549,  0.22745,  0.47451,  0.26275,  1.00,  0.00,  0.00,  0.00
2269, 541,  0.83252,  4.15625, -1.35938,  1.00, -0.5748, -0.44094, -0.68504,  0.00, ---, ---, ---, ---,  0.67969,  0.3418,  0.66275,  0.22745,  0.15686,  0.26667,  1.00,  0.00,  0.00,  0.00
2270, 544,  0.93066,  3.6875, -1.15137,  1.00, -0.6063, -0.3622, -0.70866,  0.00, ---, ---, ---, ---,  0.67969,  0.00742,  0.44706,  0.23137,  0.37647,  0.26275,  1.00,  0.00,  0.00,  0.00
2271, 545,  1.24902,  4.28516, -1.47949,  1.00,  0.43307, -0.22047, -0.87402,  0.00, ---, ---, ---, ---,  0.87061,  0.3418,  1.00,  0.23529,  0.28627,  0.26667,  1.00,  0.00,  0.00,  0.00
2272, 544,  0.93066,  3.6875, -1.15137,  1.00, -0.6063, -0.3622, -0.70866,  0.00, ---, ---, ---, ---,  0.67969,  0.00742,  0.44706,  0.23137,  0.37647,  0.26275,  1.00,  0.00,  0.00,  0.00
2273, 541,  0.83252,  4.15625, -1.35938,  1.00, -0.5748, -0.44094, -0.68504,  0.00, ---, ---, ---, ---,  0.67969,  0.3418,  0.66275,  0.22745,  0.15686,  0.26667,  1.00,  0.00,  0.00,  0.00
2274, 544,  0.93066,  3.6875, -1.15137,  1.00, -0.6063, -0.3622, -0.70866,  0.00, ---, ---, ---, ---,  0.67969,  0.00742,  0.44706,  0.23137,  0.37647,  0.26275,  1.00,  0.00,  0.00,  0.00
2275, 545,  1.24902,  4.28516, -1.47949,  1.00,  0.43307, -0.22047, -0.87402,  0.00, ---, ---, ---, ---,  0.87061,  0.3418,  1.00,  0.23529,  0.28627,  0.26667,  1.00,  0.00,  0.00,  0.00
2276, 546,  1.39063,  3.70703, -1.22363,  1.00,  0.44882, -0.24409, -0.85827,  0.00, ---, ---, ---, ---,  0.87061,  0.00742,  0.56471,  0.23922,  0.41569,  0.26275,  1.00,  0.00,  0.00,  0.00
2277, 547,  1.49219,  4.50391, -1.0791,  1.00,  0.96063,  0.28346, -0.05512,  0.00, ---, ---, ---, ---,  0.97656,  0.3418,  0.97255,  0.23922,  0.50588,  0.26667,  1.00,  0.00,  0.00,  0.00
2278, 546,  1.39063,  3.70703, -1.22363,  1.00,  0.44882, -0.24409, -0.85827,  0.00, ---, ---, ---, ---,  0.87061,  0.00742,  0.56471,  0.23922,  0.41569,  0.26275,  1.00,  0.00,  0.00,  0.00
2279, 545,  1.24902,  4.28516, -1.47949,  1.00,  0.43307, -0.22047, -0.87402,  0.00, ---, ---, ---, ---,  0.87061,  0.3418,  1.00,  0.23529,  0.28627,  0.26667,  1.00,  0.00,  0.00,  0.00
2280, 546,  1.39063,  3.70703, -1.22363,  1.00,  0.44882, -0.24409, -0.85827,  0.00, ---, ---, ---, ---,  0.87061,  0.00742,  0.56471,  0.23922,  0.41569,  0.26275,  1.00,  0.00,  0.00,  0.00
2281, 547,  1.49219,  4.50391, -1.0791,  1.00,  0.96063,  0.28346, -0.05512,  0.00, ---, ---, ---, ---,  0.97656,  0.3418,  0.97255,  0.23922,  0.50588,  0.26667,  1.00,  0.00,  0.00,  0.00
2282, 548,  1.68262,  3.83008, -0.76953,  1.00,  0.98425,  0.1811,  0.00,  0.00, ---, ---, ---, ---,  0.97656,  0.00742,  0.73333,  0.24314,  0.66275,  0.26275,  1.00,  0.00,  0.00,  0.00
2283, 549,  0.46997,  4.78516, -1.1377,  1.00, -0.88189, -0.41732,  0.22047,  0.00, ---, ---, ---, ---,  0.50879,  0.62354,  0.52157,  0.21569,  0.78824,  0.26667,  1.00,  0.00,  0.00,  0.00
2284, 541,  0.83252,  4.15625, -1.35938,  1.00, -0.5748, -0.44094, -0.68504,  0.00, ---, ---, ---, ---,  0.67969,  0.3418,  0.66275,  0.22745,  0.15686,  0.26667,  1.00,  0.00,  0.00,  0.00
2285, 543,  0.67627,  4.23828, -0.8999,  1.00, -0.9685, -0.1811,  0.14961,  0.00, ---, ---, ---, ---,  0.50879,  0.3418,  0.41176,  0.22353,  0.23922,  0.26667,  1.00,  0.00,  0.00,  0.00
2286, 541,  0.83252,  4.15625, -1.35938,  1.00, -0.5748, -0.44094, -0.68504,  0.00, ---, ---, ---, ---,  0.67969,  0.3418,  0.66275,  0.22745,  0.15686,  0.26667,  1.00,  0.00,  0.00,  0.00
2287, 549,  0.46997,  4.78516, -1.1377,  1.00, -0.88189, -0.41732,  0.22047,  0.00, ---, ---, ---, ---,  0.50879,  0.62354,  0.52157,  0.21569,  0.78824,  0.26667,  1.00,  0.00,  0.00,  0.00
2288, 550,  0.64502,  4.75, -1.57031,  1.00, -0.44882, -0.50394, -0.74016,  0.00, ---, ---, ---, ---,  0.67969,  0.62354,  0.16078,  0.22353,  0.75294,  0.26667,  1.00,  0.00,  0.00,  0.00
2289, 550,  0.64502,  4.75, -1.57031,  1.00, -0.44882, -0.50394, -0.74016,  0.00, ---, ---, ---, ---,  0.67969,  0.62354,  0.16078,  0.22353,  0.75294,  0.26667,  1.00,  0.00,  0.00,  0.00
2290, 545,  1.24902,  4.28516, -1.47949,  1.00,  0.43307, -0.22047, -0.87402,  0.00, ---, ---, ---, ---,  0.87061,  0.3418,  1.00,  0.23529,  0.28627,  0.26667,  1.00,  0.00,  0.00,  0.00
2291, 541,  0.83252,  4.15625, -1.35938,  1.00, -0.5748, -0.44094, -0.68504,  0.00, ---, ---, ---, ---,  0.67969,  0.3418,  0.66275,  0.22745,  0.15686,  0.26667,  1.00,  0.00,  0.00,  0.00
2292, 551, -0.00913,  5.35938, -1.42773,  1.00, -0.56693, -0.80315,  0.17323,  0.00, ---, ---, ---, ---,  0.50879,  1.07813,  0.67843,  0.62745,  0.36078,  0.27059,  1.00,  0.00,  0.00,  0.00
2293, 550,  0.64502,  4.75, -1.57031,  1.00, -0.44882, -0.50394, -0.74016,  0.00, ---, ---, ---, ---,  0.67969,  0.62354,  0.16078,  0.22353,  0.75294,  0.26667,  1.00,  0.00,  0.00,  0.00
2294, 549,  0.46997,  4.78516, -1.1377,  1.00, -0.88189, -0.41732,  0.22047,  0.00, ---, ---, ---, ---,  0.50879,  0.62354,  0.52157,  0.21569,  0.78824,  0.26667,  1.00,  0.00,  0.00,  0.00
2295, 550,  0.64502,  4.75, -1.57031,  1.00, -0.44882, -0.50394, -0.74016,  0.00, ---, ---, ---, ---,  0.67969,  0.62354,  0.16078,  0.22353,  0.75294,  0.26667,  1.00,  0.00,  0.00,  0.00
2296, 551, -0.00913,  5.35938, -1.42773,  1.00, -0.56693, -0.80315,  0.17323,  0.00, ---, ---, ---, ---,  0.50879,  1.07813,  0.67843,  0.62745,  0.36078,  0.27059,  1.00,  0.00,  0.00,  0.00
2297, 552,  0.13391,  5.41406, -1.83105,  1.00, -0.22047, -0.56693, -0.79528,  0.00, ---, ---, ---, ---,  0.67969,  1.07813,  0.28627,  0.18824,  0.41569,  0.27059,  1.00,  0.00,  0.00,  0.00
2298, 552,  0.13391,  5.41406, -1.83105,  1.00, -0.22047, -0.56693, -0.79528,  0.00, ---, ---, ---, ---,  0.67969,  1.07813,  0.28627,  0.18824,  0.41569,  0.27059,  1.00,  0.00,  0.00,  0.00
2299, 553,  1.0957,  4.9375, -1.6543,  1.00,  0.52756,  0.03937, -0.85039,  0.00, ---, ---, ---, ---,  0.87061,  0.62354,  0.38431,  0.23529,  0.94118,  0.26667,  1.00,  0.00,  0.00,  0.00
2300, 550,  0.64502,  4.75, -1.57031,  1.00, -0.44882, -0.50394, -0.74016,  0.00, ---, ---, ---, ---,  0.67969,  0.62354,  0.16078,  0.22353,  0.75294,  0.26667,  1.00,  0.00,  0.00,  0.00
2301, 545,  1.24902,  4.28516, -1.47949,  1.00,  0.43307, -0.22047, -0.87402,  0.00, ---, ---, ---, ---,  0.87061,  0.3418,  1.00,  0.23529,  0.28627,  0.26667,  1.00,  0.00,  0.00,  0.00
2302, 550,  0.64502,  4.75, -1.57031,  1.00, -0.44882, -0.50394, -0.74016,  0.00, ---, ---, ---, ---,  0.67969,  0.62354,  0.16078,  0.22353,  0.75294,  0.26667,  1.00,  0.00,  0.00,  0.00
2303, 553,  1.0957,  4.9375, -1.6543,  1.00,  0.52756,  0.03937, -0.85039,  0.00, ---, ---, ---, ---,  0.87061,  0.62354,  0.38431,  0.23529,  0.94118,  0.26667,  1.00,  0.00,  0.00,  0.00
2304, 553,  1.0957,  4.9375, -1.6543,  1.00,  0.52756,  0.03937, -0.85039,  0.00, ---, ---, ---, ---,  0.87061,  0.62354,  0.38431,  0.23529,  0.94118,  0.26667,  1.00,  0.00,  0.00,  0.00
2305, 547,  1.49219,  4.50391, -1.0791,  1.00,  0.96063,  0.28346, -0.05512,  0.00, ---, ---, ---, ---,  0.97656,  0.3418,  0.97255,  0.23922,  0.50588,  0.26667,  1.00,  0.00,  0.00,  0.00
2306, 545,  1.24902,  4.28516, -1.47949,  1.00,  0.43307, -0.22047, -0.87402,  0.00, ---, ---, ---, ---,  0.87061,  0.3418,  1.00,  0.23529,  0.28627,  0.26667,  1.00,  0.00,  0.00,  0.00
2307, 553,  1.0957,  4.9375, -1.6543,  1.00,  0.52756,  0.03937, -0.85039,  0.00, ---, ---, ---, ---,  0.87061,  0.62354,  0.38431,  0.23529,  0.94118,  0.26667,  1.00,  0.00,  0.00,  0.00
2308, 552,  0.13391,  5.41406, -1.83105,  1.00, -0.22047, -0.56693, -0.79528,  0.00, ---, ---, ---, ---,  0.67969,  1.07813,  0.28627,  0.18824,  0.41569,  0.27059,  1.00,  0.00,  0.00,  0.00
2309, 554,  0.43164,  5.71875, -1.89941,  1.00,  0.37795,  0.35433, -0.85827,  0.00, ---, ---, ---, ---,  0.87061,  1.07813,  0.9098,  0.21176,  0.72157,  0.27059,  1.00,  0.00,  0.00,  0.00
2310, 554,  0.43164,  5.71875, -1.89941,  1.00,  0.37795,  0.35433, -0.85827,  0.00, ---, ---, ---, ---,  0.87061,  1.07813,  0.9098,  0.21176,  0.72157,  0.27059,  1.00,  0.00,  0.00,  0.00
2311, 555,  1.23828,  5.15234, -1.24902,  1.00,  0.84252,  0.54331,  0.02362,  0.00, ---, ---, ---, ---,  0.97656,  0.62354,  0.95686,  0.23529,  0.15294,  0.27059,  1.00,  0.00,  0.00,  0.00
2312, 553,  1.0957,  4.9375, -1.6543,  1.00,  0.52756,  0.03937, -0.85039,  0.00, ---, ---, ---, ---,  0.87061,  0.62354,  0.38431,  0.23529,  0.94118,  0.26667,  1.00,  0.00,  0.00,  0.00
2313, 547,  1.49219,  4.50391, -1.0791,  1.00,  0.96063,  0.28346, -0.05512,  0.00, ---, ---, ---, ---,  0.97656,  0.3418,  0.97255,  0.23922,  0.50588,  0.26667,  1.00,  0.00,  0.00,  0.00
2314, 553,  1.0957,  4.9375, -1.6543,  1.00,  0.52756,  0.03937, -0.85039,  0.00, ---, ---, ---, ---,  0.87061,  0.62354,  0.38431,  0.23529,  0.94118,  0.26667,  1.00,  0.00,  0.00,  0.00
2315, 555,  1.23828,  5.15234, -1.24902,  1.00,  0.84252,  0.54331,  0.02362,  0.00, ---, ---, ---, ---,  0.97656,  0.62354,  0.95686,  0.23529,  0.15294,  0.27059,  1.00,  0.00,  0.00,  0.00
2316, 555,  1.23828,  5.15234, -1.24902,  1.00,  0.84252,  0.54331,  0.02362,  0.00, ---, ---, ---, ---,  0.97656,  0.62354,  0.95686,  0.23529,  0.15294,  0.27059,  1.00,  0.00,  0.00,  0.00
2317, 554,  0.43164,  5.71875, -1.89941,  1.00,  0.37795,  0.35433, -0.85827,  0.00, ---, ---, ---, ---,  0.87061,  1.07813,  0.9098,  0.21176,  0.72157,  0.27059,  1.00,  0.00,  0.00,  0.00
2318, 556,  0.50,  5.91016, -1.49219,  1.00,  0.53543,  0.84252,  0.03937,  0.00, ---, ---, ---, ---,  0.97656,  1.07813,  0.00,  0.21961,  0.91373,  0.27059,  1.00,  0.00,  0.00,  0.00
2319, 551, -0.00913,  5.35938, -1.42773,  1.00, -0.56693, -0.80315,  0.17323,  0.00, ---, ---, ---, ---,  0.50879,  1.07813,  0.67843,  0.62745,  0.36078,  0.27059,  1.00,  0.00,  0.00,  0.00
2320, 557, -0.77783,  5.65234, -1.81055,  1.00, -0.1811, -0.73228, -0.66142,  0.00, ---, ---, ---, ---,  0.61621,  1.49219,  0.22353,  0.72941,  0.6549,  0.27059,  1.00,  0.00,  0.00,  0.00
2321, 552,  0.13391,  5.41406, -1.83105,  1.00, -0.22047, -0.56693, -0.79528,  0.00, ---, ---, ---, ---,  0.67969,  1.07813,  0.28627,  0.18824,  0.41569,  0.27059,  1.00,  0.00,  0.00,  0.00
2322, 557, -0.77783,  5.65234, -1.81055,  1.00, -0.1811, -0.73228, -0.66142,  0.00, ---, ---, ---, ---,  0.61621,  1.49219,  0.22353,  0.72941,  0.6549,  0.27059,  1.00,  0.00,  0.00,  0.00
2323, 551, -0.00913,  5.35938, -1.42773,  1.00, -0.56693, -0.80315,  0.17323,  0.00, ---, ---, ---, ---,  0.50879,  1.07813,  0.67843,  0.62745,  0.36078,  0.27059,  1.00,  0.00,  0.00,  0.00
2324, 558, -0.81689,  5.60156, -1.49512,  1.00, -0.13386, -0.9685,  0.20472,  0.00, ---, ---, ---, ---,  0.50879,  1.49219,  0.53725,  0.72941,  0.60392,  0.27059,  1.00,  0.00,  0.00,  0.00
2325, 559, -0.61572,  5.99219, -1.98438,  1.00, -0.02362,  0.30709, -0.95276,  0.00, ---, ---, ---, ---,  0.80664,  1.49219,  0.92941,  0.72157,  0.99608,  0.27059,  1.00,  0.00,  0.00,  0.00
2326, 554,  0.43164,  5.71875, -1.89941,  1.00,  0.37795,  0.35433, -0.85827,  0.00, ---, ---, ---, ---,  0.87061,  1.07813,  0.9098,  0.21176,  0.72157,  0.27059,  1.00,  0.00,  0.00,  0.00
2327, 552,  0.13391,  5.41406, -1.83105,  1.00, -0.22047, -0.56693, -0.79528,  0.00, ---, ---, ---, ---,  0.67969,  1.07813,  0.28627,  0.18824,  0.41569,  0.27059,  1.00,  0.00,  0.00,  0.00
2328, 559, -0.61572,  5.99219, -1.98438,  1.00, -0.02362,  0.30709, -0.95276,  0.00, ---, ---, ---, ---,  0.80664,  1.49219,  0.92941,  0.72157,  0.99608,  0.27059,  1.00,  0.00,  0.00,  0.00
2329, 552,  0.13391,  5.41406, -1.83105,  1.00, -0.22047, -0.56693, -0.79528,  0.00, ---, ---, ---, ---,  0.67969,  1.07813,  0.28627,  0.18824,  0.41569,  0.27059,  1.00,  0.00,  0.00,  0.00
2330, 557, -0.77783,  5.65234, -1.81055,  1.00, -0.1811, -0.73228, -0.66142,  0.00, ---, ---, ---, ---,  0.61621,  1.49219,  0.22353,  0.72941,  0.6549,  0.27059,  1.00,  0.00,  0.00,  0.00
2331, 560, -0.48706,  6.26172, -1.54785,  1.00,  0.15748,  0.98425,  0.00787,  0.00, ---, ---, ---, ---,  0.97656,  1.49219,  0.79608,  0.71765,  0.26275,  0.27451,  1.00,  0.00,  0.00,  0.00
2332, 554,  0.43164,  5.71875, -1.89941,  1.00,  0.37795,  0.35433, -0.85827,  0.00, ---, ---, ---, ---,  0.87061,  1.07813,  0.9098,  0.21176,  0.72157,  0.27059,  1.00,  0.00,  0.00,  0.00
2333, 559, -0.61572,  5.99219, -1.98438,  1.00, -0.02362,  0.30709, -0.95276,  0.00, ---, ---, ---, ---,  0.80664,  1.49219,  0.92941,  0.72157,  0.99608,  0.27059,  1.00,  0.00,  0.00,  0.00
2334, 554,  0.43164,  5.71875, -1.89941,  1.00,  0.37795,  0.35433, -0.85827,  0.00, ---, ---, ---, ---,  0.87061,  1.07813,  0.9098,  0.21176,  0.72157,  0.27059,  1.00,  0.00,  0.00,  0.00
2335, 560, -0.48706,  6.26172, -1.54785,  1.00,  0.15748,  0.98425,  0.00787,  0.00, ---, ---, ---, ---,  0.97656,  1.49219,  0.79608,  0.71765,  0.26275,  0.27451,  1.00,  0.00,  0.00,  0.00
2336, 556,  0.50,  5.91016, -1.49219,  1.00,  0.53543,  0.84252,  0.03937,  0.00, ---, ---, ---, ---,  0.97656,  1.07813,  0.00,  0.21961,  0.91373,  0.27059,  1.00,  0.00,  0.00,  0.00
2337, 558, -0.81689,  5.60156, -1.49512,  1.00, -0.13386, -0.9685,  0.20472,  0.00, ---, ---, ---, ---,  0.50879,  1.49219,  0.53725,  0.72941,  0.60392,  0.27059,  1.00,  0.00,  0.00,  0.00
2338, 561, -1.3252,  5.67578, -1.78516,  1.00, -0.25984, -0.66142, -0.70079,  0.00, ---, ---, ---, ---,  0.61621,  1.73633,  0.30196,  0.74118,  0.67843,  0.27059,  1.00,  0.00,  0.00,  0.00
2339, 557, -0.77783,  5.65234, -1.81055,  1.00, -0.1811, -0.73228, -0.66142,  0.00, ---, ---, ---, ---,  0.61621,  1.49219,  0.22353,  0.72941,  0.6549,  0.27059,  1.00,  0.00,  0.00,  0.00
2340, 561, -1.3252,  5.67578, -1.78516,  1.00, -0.25984, -0.66142, -0.70079,  0.00, ---, ---, ---, ---,  0.61621,  1.73633,  0.30196,  0.74118,  0.67843,  0.27059,  1.00,  0.00,  0.00,  0.00
2341, 558, -0.81689,  5.60156, -1.49512,  1.00, -0.13386, -0.9685,  0.20472,  0.00, ---, ---, ---, ---,  0.50879,  1.49219,  0.53725,  0.72941,  0.60392,  0.27059,  1.00,  0.00,  0.00,  0.00
2342, 562, -1.37109,  5.59766, -1.47754,  1.00, -0.26772, -0.96063,  0.06299,  0.00, ---, ---, ---, ---,  0.50879,  1.73633,  0.48627,  0.74118,  0.60,  0.27059,  1.00,  0.00,  0.00,  0.00
2343, 563, -1.14746,  6.05469, -1.86816,  1.00,  0.02362,  0.25197, -0.9685,  0.00, ---, ---, ---, ---,  0.80664,  1.76758,  0.59216,  0.73725,  0.0549,  0.27451,  1.00,  0.00,  0.00,  0.00
2344, 557, -0.77783,  5.65234, -1.81055,  1.00, -0.1811, -0.73228, -0.66142,  0.00, ---, ---, ---, ---,  0.61621,  1.49219,  0.22353,  0.72941,  0.6549,  0.27059,  1.00,  0.00,  0.00,  0.00
2345, 561, -1.3252,  5.67578, -1.78516,  1.00, -0.25984, -0.66142, -0.70079,  0.00, ---, ---, ---, ---,  0.61621,  1.73633,  0.30196,  0.74118,  0.67843,  0.27059,  1.00,  0.00,  0.00,  0.00
2346, 557, -0.77783,  5.65234, -1.81055,  1.00, -0.1811, -0.73228, -0.66142,  0.00, ---, ---, ---, ---,  0.61621,  1.49219,  0.22353,  0.72941,  0.6549,  0.27059,  1.00,  0.00,  0.00,  0.00
2347, 563, -1.14746,  6.05469, -1.86816,  1.00,  0.02362,  0.25197, -0.9685,  0.00, ---, ---, ---, ---,  0.80664,  1.76758,  0.59216,  0.73725,  0.0549,  0.27451,  1.00,  0.00,  0.00,  0.00
2348, 559, -0.61572,  5.99219, -1.98438,  1.00, -0.02362,  0.30709, -0.95276,  0.00, ---, ---, ---, ---,  0.80664,  1.49219,  0.92941,  0.72157,  0.99608,  0.27059,  1.00,  0.00,  0.00,  0.00
2349, 563, -1.14746,  6.05469, -1.86816,  1.00,  0.02362,  0.25197, -0.9685,  0.00, ---, ---, ---, ---,  0.80664,  1.76758,  0.59216,  0.73725,  0.0549,  0.27451,  1.00,  0.00,  0.00,  0.00
2350, 560, -0.48706,  6.26172, -1.54785,  1.00,  0.15748,  0.98425,  0.00787,  0.00, ---, ---, ---, ---,  0.97656,  1.49219,  0.79608,  0.71765,  0.26275,  0.27451,  1.00,  0.00,  0.00,  0.00
2351, 559, -0.61572,  5.99219, -1.98438,  1.00, -0.02362,  0.30709, -0.95276,  0.00, ---, ---, ---, ---,  0.80664,  1.49219,  0.92941,  0.72157,  0.99608,  0.27059,  1.00,  0.00,  0.00,  0.00
2352, 564, -1.06934,  6.23438, -1.35156,  1.00,  0.58268,  0.66142,  0.46457,  0.00, ---, ---, ---, ---,  0.97656,  1.79883,  0.27843,  0.73725,  0.23529,  0.27451,  1.00,  0.00,  0.00,  0.00
2353, 560, -0.48706,  6.26172, -1.54785,  1.00,  0.15748,  0.98425,  0.00787,  0.00, ---, ---, ---, ---,  0.97656,  1.49219,  0.79608,  0.71765,  0.26275,  0.27451,  1.00,  0.00,  0.00,  0.00
2354, 563, -1.14746,  6.05469, -1.86816,  1.00,  0.02362,  0.25197, -0.9685,  0.00, ---, ---, ---, ---,  0.80664,  1.76758,  0.59216,  0.73725,  0.0549,  0.27451,  1.00,  0.00,  0.00,  0.00
2355, 565, -1.7998,  5.86719, -1.45313,  1.00, -0.85827, -0.51181,  0.00,  0.00, ---, ---, ---, ---,  0.50879,  1.86035,  0.20,  0.74902,  0.87059,  0.27059,  1.00,  0.00,  0.00,  0.00
2356, 561, -1.3252,  5.67578, -1.78516,  1.00, -0.25984, -0.66142, -0.70079,  0.00, ---, ---, ---, ---,  0.61621,  1.73633,  0.30196,  0.74118,  0.67843,  0.27059,  1.00,  0.00,  0.00,  0.00
2357, 562, -1.37109,  5.59766, -1.47754,  1.00, -0.26772, -0.96063,  0.06299,  0.00, ---, ---, ---, ---,  0.50879,  1.73633,  0.48627,  0.74118,  0.60,  0.27059,  1.00,  0.00,  0.00,  0.00
2358, 561, -1.3252,  5.67578, -1.78516,  1.00, -0.25984, -0.66142, -0.70079,  0.00, ---, ---, ---, ---,  0.61621,  1.73633,  0.30196,  0.74118,  0.67843,  0.27059,  1.00,  0.00,  0.00,  0.00
2359, 565, -1.7998,  5.86719, -1.45313,  1.00, -0.85827, -0.51181,  0.00,  0.00, ---, ---, ---, ---,  0.50879,  1.86035,  0.20,  0.74902,  0.87059,  0.27059,  1.00,  0.00,  0.00,  0.00
2360, 566, -1.66602,  5.95313, -1.73047,  1.00, -0.59843, -0.25984, -0.75591,  0.00, ---, ---, ---, ---,  0.61621,  1.86035,  0.66667,  0.7451,  0.95686,  0.27059,  1.00,  0.00,  0.00,  0.00
2361, 566, -1.66602,  5.95313, -1.73047,  1.00, -0.59843, -0.25984, -0.75591,  0.00, ---, ---, ---, ---,  0.61621,  1.86035,  0.66667,  0.7451,  0.95686,  0.27059,  1.00,  0.00,  0.00,  0.00
2362, 563, -1.14746,  6.05469, -1.86816,  1.00,  0.02362,  0.25197, -0.9685,  0.00, ---, ---, ---, ---,  0.80664,  1.76758,  0.59216,  0.73725,  0.0549,  0.27451,  1.00,  0.00,  0.00,  0.00
2363, 561, -1.3252,  5.67578, -1.78516,  1.00, -0.25984, -0.66142, -0.70079,  0.00, ---, ---, ---, ---,  0.61621,  1.73633,  0.30196,  0.74118,  0.67843,  0.27059,  1.00,  0.00,  0.00,  0.00
2364, 567, -1.86719,  6.42188, -1.49316,  1.00, -0.98425,  0.00, -0.19685,  0.00, ---, ---, ---, ---,  0.50879,  1.98438,  0.47059,  0.74902,  0.42353,  0.27451,  1.00,  0.00,  0.00,  0.00
2365, 566, -1.66602,  5.95313, -1.73047,  1.00, -0.59843, -0.25984, -0.75591,  0.00, ---, ---, ---, ---,  0.61621,  1.86035,  0.66667,  0.7451,  0.95686,  0.27059,  1.00,  0.00,  0.00,  0.00
2366, 565, -1.7998,  5.86719, -1.45313,  1.00, -0.85827, -0.51181,  0.00,  0.00, ---, ---, ---, ---,  0.50879,  1.86035,  0.20,  0.74902,  0.87059,  0.27059,  1.00,  0.00,  0.00,  0.00
2367, 566, -1.66602,  5.95313, -1.73047,  1.00, -0.59843, -0.25984, -0.75591,  0.00, ---, ---, ---, ---,  0.61621,  1.86035,  0.66667,  0.7451,  0.95686,  0.27059,  1.00,  0.00,  0.00,  0.00
2368, 567, -1.86719,  6.42188, -1.49316,  1.00, -0.98425,  0.00, -0.19685,  0.00, ---, ---, ---, ---,  0.50879,  1.98438,  0.47059,  0.74902,  0.42353,  0.27451,  1.00,  0.00,  0.00,  0.00
2369, 568, -1.58887,  6.57422, -1.75586,  1.00, -0.32283,  0.1811, -0.92913,  0.00, ---, ---, ---, ---,  0.67969,  1.98438,  0.35686,  0.7451,  0.57647,  0.27451,  1.00,  0.00,  0.00,  0.00
